token_id,token,similarity,type
5863,Ġcomfort,0.1081,residual
5871,BIT,0.1432,residual
5879,ĠConstitution,0.1149,residual
5887,ĠOscar,0.0606,residual
5895,lic,0.0676,residual
5903,Ġoperational,0.0486,residual
5911,ĠKam,0.0506,residual
5920,Ġstrengthen,0.1137,residual
5928,ĠPalace,0.0931,residual
5936,Ġcommand,0.0542,residual
5947,Ġhiring,0.0641,residual
5955,Ġstriker,0.1027,residual
5963,Ġop,0.0395,residual
5971,ight,0.0806,residual
5981,ĠBan,0.0582,residual
5990,Ġoperators,0.0722,residual
5999,iser,0.0844,residual
6007,ĠControl,0.074,residual
6016,Ġposting,0.0603,residual
6026,ĠFilm,0.0959,residual
6035,ĠAlliance,0.0569,residual
6043,Ġattractive,0.1399,residual
6051,Ġparticipating,0.0606,residual
6059,Ġfollowers,0.056,residual
6067,ĠPlace,0.0623,residual
6075,Ġdemanded,0.0829,residual
6083,ht,0.0817,residual
6092,ĠWal,0.0463,residual
6100,Ġconstitutional,0.1,residual
6108,Ġroutine,0.0752,residual
6119,ony,0.0946,residual
6127,ĠCharlie,0.0387,residual
6135,Ġstarter,0.0633,residual
6144,ĠMarine,0.0443,residual
6153,PD,0.0798,residual
6161,Ġgrateful,0.0844,residual
6169,ĠNATO,0.0852,residual
6177,Ġpromising,0.0603,residual
6187,Ġrush,0.0733,residual
6195,mp,0.0893,residual
6203,Ġregard,0.0832,residual
6212,Ġbeta,0.047,residual
6221,Ġplea,0.0938,residual
6229,Ġvirtual,0.0482,residual
6238,Ġunderstood,0.0727,residual
6246,Ġsparked,0.0994,residual
6254,Ġbarely,0.0624,residual
6263,Ġhighlighted,0.0539,residual
6271,Ġmachines,0.1384,residual
6280,ĠHay,0.0456,residual
6288,Ġlistening,0.065,residual
6297,Ġsuffer,0.0794,residual
6306,Ġcraft,0.0975,residual
6314,ĠBrooklyn,0.0552,residual
6323,Some,0.0607,residual
6331,ĠAss,0.0498,residual
6339,Ġlifestyle,0.1446,residual
6347,Ġwalls,0.0684,residual
6355,ices,0.1082,residual
6365,Ġru,0.078,residual
6373,Ġobserved,0.0498,residual
6381,Ġdestination,0.1252,residual
6389,ĠVillage,0.0749,residual
6399,Ġshirt,0.064,residual
6407,Man,0.0535,residual
6416,ĠAri,0.044,residual
6424,Ġexpertise,0.1293,residual
6432,Ġbeaten,0.1039,residual
6442,ĠIP,0.0837,residual
6450,ĠDean,0.0512,residual
6458,Ġduo,0.0473,residual
6467,ĠHawaii,0.0968,residual
6475,Ġattempting,0.0767,residual
6483,oli,0.0946,residual
6491,illo,0.1095,residual
6500,Ġaccessible,0.0731,residual
6508,ĠPoland,0.1011,residual
6518,ĠBull,0.0285,residual
6526,ste,0.0714,residual
6535,ĠChiefs,0.0984,residual
6543,Ġsignature,0.0436,residual
6555,ished,0.1103,residual
6563,Ġbelief,0.0654,residual
6573,Ġprefer,0.0736,residual
6582,ĠLinkedIn,0.1427,residual
6591,elle,0.1066,residual
6599,ĠDelta,0.0364,residual
6607,elt,0.0848,residual
6616,Ġmeets,0.0614,residual
6624,ĠCrime,0.1271,residual
6632,ĠAdvis,0.0954,residual
6641,Ġsal,0.0657,residual
6649,Ġshocked,0.0819,residual
6657,Ġ74,0.0606,residual
6665,Ġpapers,0.077,residual
6673,oph,0.0831,residual
6682,ĠRoger,0.0568,residual
6690,Ġpregnancy,0.119,residual
6698,ĠMobile,0.0599,residual
6707,Ġskill,0.0704,residual
6715,Please,0.068,residual
6723,Ġdepend,0.0477,residual
6731,Ġexternal,0.0762,residual
6739,ĠIndians,0.0784,residual
6747,bert,0.1003,residual
6755,Ġstring,0.0356,residual
6765,ĠGoldman,0.1229,residual
6774,Ġrelatives,0.092,residual
6782,ardo,0.1133,residual
6791,Ġ77,0.0558,residual
6800,Ĺ,0.1056,residual
6808,Ġgenerations,0.1249,residual
6816,ĠRod,0.047,residual
6824,ĠEmergency,0.0762,residual
6835,Ġchallenged,0.0692,residual
6843,ĠJunior,0.0535,residual
6852,ns,0.0957,residual
6860,Ġacquire,0.0977,residual
6868,ĠFisher,0.0594,residual
6877,Ġinvolve,0.0777,residual
6885,Ġautomatically,0.045,residual
6893,ĠLook,0.054,residual
6901,Ġletting,0.0538,residual
6909,ones,0.0506,residual
6917,Ġlows,0.1211,residual
6925,Ġobtain,0.0607,residual
6935,ĠMaster,0.0543,residual
6943,Ġdepression,0.1134,residual
6952,Ġstruggles,0.1024,residual
6960,left,0.1108,residual
6969,ĠFlynn,0.1108,residual
6978,Ġabandoned,0.0688,residual
6986,Ġexplosion,0.0923,residual
6994,Ġcarrier,0.0637,residual
7003,oles,0.118,residual
7011,Ġnights,0.0806,residual
7019,Ġslight,0.0308,residual
7029,ĠFurther,0.0814,residual
7037,king,0.0671,residual
7045,ĠNeil,0.0577,residual
7053,Ġpeaceful,0.079,residual
7062,ĠCabinet,0.0733,residual
7071,Ġunprecedented,0.0679,residual
7079,Ġlessons,0.0853,residual
7088,ĠQueensland,0.1073,residual
7096,Ġdonation,0.0994,residual
7104,ĠBengal,0.1052,residual
7112,ĠBradley,0.0513,residual
7120,ĠKay,0.0714,residual
7129,Ġremoval,0.0533,residual
7137,ĠShanghai,0.0911,residual
7145,Ġroutes,0.0842,residual
7153,ained,0.1094,residual
7161,ĠRev,0.0268,residual
7171,town,0.1113,residual
7179,Ġparliamentary,0.1375,residual
7187,Ġoperated,0.0749,residual
7195,Ġseniors,0.1022,residual
7204,ĠFront,0.0492,residual
7212,Ġmoderate,0.0563,residual
7222,iva,0.0977,residual
7231,Ġscreening,0.0641,residual
7239,ĠBlues,0.0839,residual
7247,ĠWind,0.0467,residual
7255,Ġconstitution,0.1292,residual
7265,Ġavailability,0.0696,residual
7273,ĠMur,0.032,residual
7281,Ġtens,0.0538,residual
7289,Ġethnic,0.0967,residual
7299,ĠInt,0.0582,residual
7308,Ġsilence,0.0729,residual
7316,Ġcareful,0.0507,residual
7324,Ġhelicopter,0.0804,residual
7334,Ġclimbed,0.1242,residual
7342,Ġimpacts,0.0759,residual
7350,Ġartificial,0.0833,residual
7359,Ġchat,0.0742,residual
7368,Ġdemocratic,0.1001,residual
7377,Ġtelephone,0.0748,residual
7385,Ġsafely,0.0789,residual
7395,ĠRepresentatives,0.1352,residual
7403,Ġburn,0.0709,residual
7412,ĠInf,0.0345,residual
7421,Ġsomehow,0.0408,residual
7431,ĠPhillips,0.0776,residual
7439,ĠDev,0.0175,residual
7447,ĠTrue,0.0316,residual
7455,Ġoverhaul,0.0691,residual
7463,ĠTD,0.066,residual
7472,Ġmetres,0.122,residual
7481,ĠFOX,0.091,residual
7489,ĠBanks,0.0983,residual
7497,Ġelderly,0.1058,residual
7505,ĠCosta,0.0746,residual
7513,Ġaccompanied,0.0498,residual
7521,Ġhandled,0.069,residual
7529,ech,0.1313,residual
7539,MI,0.0865,residual
7547,Ġpointing,0.0688,residual
7555,ĠCont,0.0461,residual
7564,Ġally,0.0693,residual
7573,ĠBryan,0.0696,residual
7582,Ġrental,0.096,residual
7590,ule,0.071,residual
7598,Buy,0.0896,residual
7612,ĠLiberal,0.1407,residual
7620,Ġfleet,0.0575,residual
7629,MP,0.1042,residual
7638,rig,0.0942,residual
7646,Ġdemonstrated,0.0778,residual
7655,ĠAdditional,0.0801,residual
7663,Ġpriced,0.0971,residual
7671,Ġattracted,0.0665,residual
7679,Ġmeters,0.0821,residual
7687,ĠAnna,0.0408,residual
7695,Ġsingles,0.0602,residual
7706,azz,0.0895,residual
7716,Ġflowers,0.1079,residual
7724,Ġchaos,0.0975,residual
7732,ĠSeven,0.0447,residual
7740,Ġintroduction,0.1026,residual
7748,pur,0.1032,residual
7756,Ġpin,0.0421,residual
7765,ĠTal,0.0347,residual
7774,ĠPeace,0.0599,residual
7782,Ġstrange,0.0566,residual
7791,Ġtransformation,0.0704,residual
7802,Ġdrilling,0.092,residual
7810,ĠCold,0.0309,residual
7818,Ġlegally,0.0707,residual
7827,ĠRom,0.032,residual
7835,ĠBilly,0.0528,residual
7843,Ġph,0.03,residual
7852,itor,0.1051,residual
7862,""":",0.0916,residual
7870,arts,0.1371,residual
7878,osed,0.1088,residual
7886,Ġtail,0.0407,residual
7895,ĠLucas,0.0548,residual
7903,hips,0.093,residual
7912,OB,0.0917,residual
7920,Ġaffecting,0.0939,residual
7929,ĠPalm,0.0513,residual
7938,Ġrank,0.0576,residual
7946,ĠPres,0.0232,residual
7955,Ġtackles,0.12,residual
7963,ĠSpurs,0.1249,residual
7971,Ġdepends,0.0675,residual
7979,Ġrecovering,0.0804,residual
7988,Ġadmission,0.1039,residual
7997,BO,0.087,residual
8006,ĠDrug,0.123,residual
8014,ums,0.0912,residual
8022,ĠRem,0.0683,residual
8033,ĠMos,0.0473,residual
8041,CE,0.0799,residual
8050,Ġpitched,0.0858,residual
8058,ĠPentagon,0.0849,residual
8066,Ġexistence,0.1026,residual
8074,Ġweaker,0.0702,residual
8082,Ġconcerning,0.071,residual
8090,Ġdelegation,0.1115,residual
8098,ĠAlbert,0.0422,residual
8107,Ġbasket,0.0791,residual
8115,ĠTed,0.0473,residual
8124,Ġsued,0.1147,residual
8135,Ġinput,0.0689,residual
8143,Ġcleaning,0.0793,residual
8152,eta,0.112,residual
8161,Ġeditorial,0.0957,residual
8169,Ġinsiders,0.1236,residual
8178,Ġancient,0.1198,residual
8187,ĠHudson,0.0543,residual
8195,Ġhouseholds,0.0846,residual
8203,Ġburied,0.0665,residual
8211,lett,0.1094,residual
8220,ĠPlayers,0.115,residual
8232,Ġwarming,0.0775,residual
8240,Ġtrapped,0.0814,residual
8248,ĠDeep,0.0447,residual
8256,nik,0.1143,residual
8264,Ġclimb,0.0994,residual
8272,LA,0.0865,residual
8281,ĠKane,0.0792,residual
8290,Ġgrocery,0.0791,residual
8298,Ġconsultant,0.0923,residual
8308,ĠTravis,0.0621,residual
8317,ĠAverage,0.1005,residual
8326,Ġprogramming,0.1481,residual
8334,ĠPrincess,0.061,residual
8345,ĠPalestinians,0.1257,residual
8355,strong,0.1011,residual
8363,ield,0.1379,residual
8371,ourn,0.1315,residual
8383,Ġwarnings,0.0882,residual
8391,lands,0.1017,residual
8400,ĠHenderson,0.0767,residual
8408,Ġautomatic,0.0512,residual
8416,Ġsleeping,0.0693,residual
8424,ĠTriple,0.0496,residual
8432,ĠGot,0.0539,residual
8440,Ġsupportive,0.0702,residual
8449,Ġplanes,0.0751,residual
8458,list,0.0808,residual
8466,Ġanonymous,0.0597,residual
8476,len,0.1051,residual
8485,ĠIl,0.0612,residual
8493,Ġflames,0.1322,residual
8504,ĠSet,0.0338,residual
8512,Ġdig,0.0626,residual
8520,Ġloving,0.0591,residual
8528,Ġguards,0.0723,residual
8536,ĠBarclays,0.1038,residual
8544,Ġunfair,0.075,residual
8553,ĠLauren,0.0907,residual
8561,Ġaffects,0.0798,residual
8570,ĠMontgomery,0.071,residual
8578,Ġokay,0.0777,residual
8591,Ġpodcast,0.1096,residual
8599,Ġdividends,0.134,residual
8607,ĠStanford,0.093,residual
8616,aur,0.1006,residual
8625,ATE,0.1317,residual
8633,Ġcre,0.0412,residual
8644,ku,0.1186,residual
8656,stream,0.0978,residual
8665,Additional,0.0808,residual
8675,ĠGross,0.0671,residual
8685,ific,0.0811,residual
8694,Ġspectacular,0.081,residual
8703,ĠMitch,0.0763,residual
8711,Ġindicates,0.0735,residual
8720,Ġobjects,0.0564,residual
8729,cat,0.0661,residual
8737,Ġproductive,0.0548,residual
8745,Ġurge,0.0666,residual
8755,ĠMasters,0.0525,residual
8764,ĠDolphins,0.1419,residual
8773,David,0.0795,residual
8781,ĠJohnny,0.0419,residual
8789,ĠHalloween,0.0799,residual
8797,cht,0.1244,residual
8805,Ġtragic,0.0983,residual
8815,ĠVeterans,0.1118,residual
8823,Ġresponses,0.0562,residual
8832,Ġunderstands,0.117,residual
8842,Ġarrives,0.104,residual
8851,ĠHy,0.0376,residual
8859,Ġtune,0.0727,residual
8868,Ġprompting,0.0913,residual
8879,Ġislands,0.0866,residual
8890,Ġblocking,0.0571,residual
8898,ĠPack,0.0414,residual
8909,ĠMD,0.0738,residual
8918,ĠSat,0.0724,residual
8926,Ġexplaining,0.0974,residual
8934,Ġboats,0.121,residual
8942,Ġvegetables,0.1315,residual
8950,Ġbusinessman,0.1232,residual
8958,ĠMak,0.0666,residual
8967,Ġclassified,0.0483,residual
8976,ĠYeah,0.1194,residual
8985,Ġrepresentation,0.086,residual
8994,Ġhometown,0.1084,residual
9003,ĠPad,0.0357,residual
9014,ĠBobby,0.0657,residual
9024,ĠMets,0.1385,residual
9034,ĠTehran,0.1197,residual
9042,Ġsections,0.0485,residual
9050,Ġbutter,0.0856,residual
9058,Two,0.0624,residual
9066,Ġepic,0.1106,residual
9076,ĠBra,0.033,residual
9087,Ġvet,0.112,residual
9095,Ġ1993,0.0826,residual
9103,ĠGirl,0.0553,residual
9111,Ġunderground,0.0895,residual
9121,Ġambulance,0.1458,residual
9130,ĠThai,0.0866,residual
9138,ĠObamacare,0.1399,residual
9147,ĠDownload,0.1031,residual
9156,Ġprim,0.0474,residual
9164,Ġconventional,0.044,residual
9172,Ġindicating,0.0912,residual
9182,lich,0.1098,residual
9190,Ġvessel,0.0817,residual
9198,Ġmere,0.0469,residual
9208,Ġshame,0.0558,residual
9216,pton,0.1308,residual
9225,ĠKurdish,0.1069,residual
9234,Ġvolatile,0.0857,residual
9242,Ġsponsor,0.1324,residual
9252,ĠLin,0.0486,residual
9260,Ġdubbed,0.0821,residual
9268,isha,0.1019,residual
9276,ĠWi,0.0645,residual
9284,Ġhybrid,0.0522,residual
9292,ICE,0.105,residual
9300,SAN,0.144,residual
9310,Ġshower,0.0587,residual
9319,Ġtougher,0.1086,residual
9328,ĠGran,0.0419,residual
9336,Ġbreakdown,0.0621,residual
9345,ĠSwift,0.0561,residual
9353,ĠComments,0.1211,residual
9361,Ġprofitable,0.1142,residual
9369,ĠLinda,0.0619,residual
9377,Ġstomach,0.0764,residual
9385,ĠLatest,0.106,residual
9394,Ġdeclaration,0.076,residual
9404,iving,0.114,residual
9414,ĠVa,0.0578,residual
9422,iley,0.1288,residual
9431,ĠVincent,0.0531,residual
9440,Ġcattle,0.0896,residual
9450,Ġcheer,0.1004,residual
9458,Ġinappropriate,0.1074,residual
9468,Ġuniverse,0.0887,residual
9477,Ġsorts,0.0723,residual
9485,Ġfarms,0.1075,residual
9493,Ġrein,0.0685,residual
9501,ĠCommercial,0.0784,residual
9510,ĠFather,0.0344,residual
9520,ĠDerek,0.0628,residual
9529,ĠJazz,0.07,residual
9538,Ġflexible,0.0513,residual
9546,Ġslowed,0.1033,residual
9554,inson,0.1498,residual
9563,Ġaccountability,0.1141,residual
9572,Ġstrip,0.0517,residual
9582,Ġresponsibilities,0.0957,residual
9590,Ġbass,0.0634,residual
9598,Ġformerly,0.0584,residual
9606,Ġpitches,0.102,residual
9615,anga,0.136,residual
9623,ĠEk,0.0547,residual
9631,ĠStay,0.0702,residual
9639,Ġbarrier,0.0553,residual
9648,Ġrebuild,0.1027,residual
9656,Ġdam,0.0485,residual
9664,Ġapology,0.1096,residual
9674,ĠAj,0.057,residual
9682,El,0.051,residual
9691,iko,0.0938,residual
9699,Ġcourage,0.1017,residual
9707,alk,0.0877,residual
9716,Ġsoldier,0.0697,residual
9727,Ġcart,0.0838,residual
9736,cel,0.1045,residual
9745,ĠEnterprise,0.0726,residual
9754,ĠHeights,0.1177,residual
9763,FP,0.0931,residual
9771,ĠEvan,0.0537,residual
9779,ological,0.119,residual
9787,Ġmountains,0.0893,residual
9795,ĠStein,0.0659,residual
9803,ĠGrande,0.0846,residual
9811,ĠJacksonville,0.1004,residual
9821,ĠAnalyst,0.133,residual
9829,Ġalike,0.083,residual
9837,Ġace,0.0776,residual
9846,ĠBattle,0.0708,residual
9855,Ġfirearms,0.1394,residual
9863,Ġgiants,0.0854,residual
9872,Ġcontacts,0.0767,residual
9881,Ġcasual,0.0891,residual
9889,Ġapplying,0.0667,residual
9897,Ġedged,0.1074,residual
9905,llo,0.1015,residual
9914,Ġdefine,0.083,residual
9923,Ġcriticised,0.1409,residual
9931,Ġmag,0.0595,residual
9940,ĠIron,0.0452,residual
9950,ĠAustria,0.1036,residual
9958,Ġdos,0.068,residual
9967,ĠManning,0.0787,residual
9976,Ġnotion,0.0881,residual
9985,Ġpressures,0.1186,residual
9993,EE,0.0854,residual
10002,IVE,0.1224,residual
10013,Ġsecuring,0.0866,residual
10021,Ġinvitation,0.0789,residual
10029,Ġpets,0.1353,residual
10037,ĠNat,0.057,residual
10045,ĠChallenge,0.0892,residual
10053,ĠNature,0.1293,residual
10062,Ġinstant,0.0884,residual
10071,iza,0.1105,residual
10080,Ġhum,0.0793,residual
10089,DE,0.0775,residual
10099,ĠEight,0.0787,residual
10108,ĠBarr,0.0707,residual
10117,Ġstays,0.0591,residual
10125,ĠStuart,0.0822,residual
10134,Ġrotation,0.0578,residual
10142,Ġbeneficial,0.0689,residual
10150,Ġfounding,0.1015,residual
10158,Ġlaunches,0.0988,residual
10168,iger,0.0995,residual
10176,icking,0.1309,residual
10185,Ġrises,0.1089,residual
10194,ĠLGBT,0.0896,residual
10203,ĠCriminal,0.0913,residual
10211,stown,0.136,residual
10219,lets,0.0901,residual
10229,Ġouts,0.0677,residual
10238,Ġtouching,0.0719,residual
10249,ĠGlobe,0.0859,residual
10259,ILL,0.1257,residual
10270,Ġrecalls,0.1425,residual
10279,Ġbacklash,0.127,residual
10290,Ġflooded,0.1134,residual
10298,Ġenabling,0.0624,residual
10308,ĠRepresentative,0.0925,residual
10318,ĠRu,0.0429,residual
10326,ĠClean,0.0456,residual
10337,order,0.1042,residual
10346,Ġguided,0.0741,residual
10354,ĠYahoo,0.0873,residual
10362,Ġlicence,0.093,residual
10372,ĠHampshire,0.1163,residual
10380,Ġ2025,0.1199,residual
10390,Ġtale,0.1031,residual
10399,ĠClaire,0.0762,residual
10408,Ġjan,0.0722,residual
10418,Ġreply,0.0668,residual
10428,Ġcounterparts,0.0877,residual
10438,Ġwrap,0.0641,residual
10447,oga,0.1303,residual
10455,ipt,0.1156,residual
10464,etta,0.1084,residual
10472,ĠBeth,0.0578,residual
10482,ĠFerrari,0.1034,residual
10493,ĠCrew,0.0939,residual
10501,ĠApart,0.0916,residual
10509,ĠJail,0.1255,residual
10517,ĠBaby,0.0532,residual
10525,Ġexcuse,0.0675,residual
10533,Ġworkout,0.1258,residual
10542,Ġjurisdiction,0.1057,residual
10550,Ġchurches,0.1068,residual
10561,Ġphilosophy,0.1487,residual
10570,aven,0.0943,residual
10579,ĠNotre,0.0963,residual
10587,ĠQuinn,0.0642,residual
10597,Ġdependent,0.0581,residual
10605,ĠMull,0.0703,residual
10615,Ġtunnel,0.0778,residual
10624,Ġcompound,0.0751,residual
10634,Ġoutlined,0.0834,residual
10645,Ġdip,0.0545,residual
10654,Ġkeys,0.0627,residual
10662,Ġaging,0.0692,residual
10671,Ġounce,0.1153,residual
10679,orter,0.1331,residual
10687,ifies,0.1322,residual
10696,Ġstored,0.0664,residual
10704,ĠName,0.0708,residual
10714,ĠRand,0.0574,residual
10722,Ġclouds,0.0861,residual
10730,ĠNicholas,0.0757,residual
10738,ĠSad,0.0489,residual
10747,ĠSeth,0.0615,residual
10755,ĠSharks,0.132,residual
10763,Ġaccessed,0.1172,residual
10772,ĠProm,0.0626,residual
10781,Day,0.0811,residual
10791,Ġsuggestion,0.0636,residual
10799,size,0.1225,residual
10809,½,0.0673,residual
10818,ĠTexans,0.0996,residual
10826,Ġchairs,0.1022,residual
10837,Ġcaring,0.0739,residual
10846,Ġgenerating,0.0745,residual
10855,ĠCorey,0.0806,residual
10865,anti,0.1209,residual
10874,Ġappreciated,0.0934,residual
10882,Ġfond,0.0613,residual
10890,ĠRah,0.096,residual
10900,ĠLearn,0.1021,residual
10909,ĠCant,0.0269,residual
10917,elly,0.1492,residual
10927,ĠKid,0.0541,residual
10935,Ġneighboring,0.073,residual
10946,Ġundergo,0.1102,residual
10956,Ġparole,0.1084,residual
10964,Ġdelicious,0.093,residual
10972,ĠHat,0.048,residual
10982,Ġhonors,0.1113,residual
10991,ĠKr,0.0434,residual
11001,ĠClimate,0.1398,residual
11010,itable,0.1121,residual
11018,watch,0.1151,residual
11027,ĠWyoming,0.1151,residual
11035,ĠFourth,0.0685,residual
11044,Ġbust,0.0433,residual
11053,ĠOpp,0.0805,residual
11061,Ġ105,0.0592,residual
11069,ĠPeninsula,0.1097,residual
11077,ĠTree,0.0533,residual
11086,Ġskilled,0.0579,residual
11096,Ġdisability,0.106,residual
11104,oro,0.0914,residual
11115,anu,0.1353,residual
11123,ĠDuncan,0.0804,residual
11132,avi,0.1179,residual
11141,ĠHell,0.0458,residual
11151,Ġ1988,0.095,residual
11160,SL,0.0704,residual
11169,Ġshelters,0.125,residual
11177,Ġcasting,0.0787,residual
11187,Ġwhilst,0.0827,residual
11197,Ġrealise,0.1139,residual
11205,ĠMarsh,0.0838,residual
11214,ĠWorking,0.0635,residual
11222,Ġsubscribe,0.1215,residual
11230,arp,0.1063,residual
11238,ĠBetter,0.0322,residual
11246,Ġregards,0.064,residual
11254,ĠHolly,0.0649,residual
11263,Ġwherever,0.0814,residual
11271,ĠMcM,0.09,residual
11279,ĠHungary,0.1147,residual
11287,iny,0.1042,residual
11295,Ġgraduates,0.1367,residual
11303,ding,0.0876,residual
11311,Ġcol,0.06,residual
11320,ĠSyracuse,0.1224,residual
11329,Th,0.0342,residual
11338,125,0.1156,residual
11346,Ġfreeze,0.0621,residual
11355,Ġugly,0.0916,residual
11363,Ġesc,0.1318,residual
11371,ĠBlair,0.0768,residual
11379,Ġbackdrop,0.1254,residual
11387,ipe,0.108,residual
11396,ĠLuther,0.0933,residual
11404,tar,0.133,residual
11412,Ġgraduation,0.1155,residual
11422,Ġfossil,0.1365,residual
11432,count,0.1227,residual
11440,Ġlyrics,0.1228,residual
11449,Ġjewelry,0.1322,residual
11458,Ġjersey,0.1323,residual
11468,ĠHey,0.073,residual
11476,ĠRockets,0.1288,residual
11484,ĠVatican,0.1296,residual
11493,Ġoccurs,0.0934,residual
11502,ĠAlexis,0.094,residual
11512,ĠDollar,0.1244,residual
11521,Ġdevastated,0.1357,residual
11529,iche,0.1087,residual
11539,ulating,0.1257,residual
11548,ĠÂ«,0.0261,residual
11556,ouse,0.1191,residual
11564,Ġgrace,0.0569,residual
11572,ĠAid,0.0914,residual
11580,ĠKitchen,0.0833,residual
11589,Ġembraced,0.1209,residual
11599,astic,0.1079,residual
11609,Ġsubsidiaries,0.1339,residual
11617,ĠNova,0.0636,residual
11625,ĠReagan,0.1099,residual
11633,Ġdestinations,0.1039,residual
11642,Ġrifle,0.0818,residual
11650,jee,0.1275,residual
11660,ĠMunicipal,0.0964,residual
11669,ĠHum,0.0664,residual
11678,Ġwooden,0.0695,residual
11686,ĠSara,0.0502,residual
11694,IAL,0.1106,residual
11702,igg,0.0952,residual
11710,ĠCass,0.0471,residual
11719,ĠJudiciary,0.1209,residual
11729,Ġprofiles,0.0983,residual
11738,Ġgovern,0.1255,residual
11746,ĠEmer,0.0972,residual
11754,Ġbidding,0.0963,residual
11765,ĠTonight,0.1194,residual
11775,Ġprotective,0.0775,residual
11785,ĠCody,0.1025,residual
11793,Ġundergoing,0.1146,residual
11801,Ġlikelihood,0.1173,residual
11810,Ġfiber,0.082,residual
11820,ĠCaroline,0.0908,residual
11828,comp,0.0466,residual
11837,aters,0.1183,residual
11846,ĠPap,0.0473,residual
11854,ĠRoh,0.0767,residual
11864,Ġanchor,0.0996,residual
11872,ĠCounsel,0.0954,residual
11882,ĠGy,0.0494,residual
11892,ĠMann,0.0763,residual
11900,haw,0.143,residual
11908,Ġpostponed,0.1176,residual
11917,ĠAud,0.0786,residual
11925,ols,0.1297,residual
11933,Ġindicted,0.1143,residual
11941,Ġtribal,0.0775,residual
11950,onde,0.1228,residual
11958,Ġwarrants,0.1012,residual
11966,Ġwatches,0.0936,residual
11975,ĠPeters,0.0924,residual
11983,June,0.1004,residual
11993,agu,0.115,residual
12002,Ġspec,0.0357,residual
12010,fa,0.0819,residual
12019,alls,0.1063,residual
12027,UB,0.1251,residual
12035,Ġbesides,0.062,residual
12044,ĠAbdullah,0.1252,residual
12053,ĠLen,0.0561,residual
12065,Ġconfrontation,0.1361,residual
12073,Ġhumor,0.1385,residual
12083,Paul,0.0776,residual
12092,Ġsurveys,0.106,residual
12101,Ġpoorly,0.0603,residual
12110,ĠIvan,0.08,residual
12118,ĠCharleston,0.0906,residual
12128,ellen,0.1335,residual
12138,Ġbel,0.0437,residual
12147,ESS,0.1004,residual
12156,ĠSelf,0.037,residual
12165,Ġpes,0.114,residual
12174,Ġfuels,0.134,residual
12185,ĠLac,0.0888,residual
12194,Ġvertical,0.0487,residual
12203,ibility,0.1357,residual
12211,opening,0.1483,residual
12219,ĠDucks,0.1267,residual
12227,ĠâĢĭ,0.0372,residual
12236,Ġevolved,0.0769,residual
12244,ĠTweet,0.1067,residual
12253,Ġsake,0.0959,residual
12261,ĠCuban,0.0901,residual
12271,Mobile,0.1297,residual
12280,Ġhar,0.0668,residual
12288,Ġbasement,0.075,residual
12297,Ġsteals,0.1308,residual
12306,ĠRahul,0.139,residual
12314,ĠSud,0.0565,residual
12322,fort,0.0862,residual
12331,Ġbureau,0.1256,residual
12339,Ġgray,0.0535,residual
12349,ples,0.1166,residual
12357,Ġrolls,0.0564,residual
12365,Ġfitting,0.0549,residual
12374,ĠRhode,0.0951,residual
12384,Ġpupils,0.113,residual
12394,ĠKenneth,0.0811,residual
12402,Ġdr,0.0835,residual
12410,Ń,0.0833,residual
12418,Ġmechanical,0.088,residual
12426,ĠCardiff,0.1165,residual
12434,Ġweakened,0.0977,residual
12443,Ġstranger,0.087,residual
12451,idi,0.0827,residual
12460,shore,0.1372,residual
12468,ĠHogan,0.1012,residual
12482,ĠBT,0.0505,residual
12492,ĠKarn,0.0918,residual
12500,Ġspends,0.1116,residual
12509,Ġfascinating,0.1442,residual
12518,Ġnegotiated,0.1282,residual
12528,type,0.1322,residual
12538,Ġclinics,0.1403,residual
12549,Ġcompact,0.0421,residual
12557,sur,0.1299,residual
12565,Ġsuccessive,0.0856,residual
12573,bon,0.1029,residual
12582,Sp,0.0356,residual
12592,open,0.0934,residual
12601,Ġbur,0.0597,residual
12609,keeping,0.1143,residual
12618,Ġconvictions,0.1233,residual
12627,ĠGor,0.077,residual
12637,ety,0.1062,residual
12645,Sc,0.0423,residual
12653,oting,0.1244,residual
12663,ĠMit,0.0719,residual
12671,Ġsurfaced,0.125,residual
12679,Ġthereby,0.0771,residual
12687,ometer,0.1176,residual
12696,ĠMonaco,0.1485,residual
12705,amo,0.1055,residual
12714,ĠED,0.074,residual
12722,Ġkeyboard,0.0653,residual
12732,Ġhealthier,0.1319,residual
12742,Ġcave,0.0801,residual
12750,bie,0.0716,residual
12760,Ġprep,0.0636,residual
12768,Ġinequality,0.1166,residual
12776,ĠMeeting,0.1035,residual
12785,Ġhanding,0.0957,residual
12793,Ġcos,0.0804,residual
12805,lat,0.1353,residual
12814,ĠInvest,0.1248,residual
12822,mers,0.1292,residual
12832,Ġpreference,0.0635,residual
12841,uled,0.1278,residual
12850,Ġstripped,0.0731,residual
12860,ĠFri,0.0597,residual
12869,ĠMate,0.0848,residual
12880,Ġroutinely,0.0784,residual
12891,going,0.0804,residual
12900,ĠPic,0.0591,residual
12908,Ġmarry,0.1353,residual
12916,Ġminers,0.1168,residual
12927,ĠTask,0.0758,residual
12936,ĠEST,0.0874,residual
12944,ulated,0.1101,residual
12956,Ġimpl,0.0517,residual
12965,imet,0.139,residual
12973,Ġmarathon,0.0812,residual
